Deliverable type,Priority,Production Pipeline,Project Type,Task Count
1002,5,0,1,11
1701,3,0,1,11
2001,3,0,1,12
1008,5,0,1,14
0,3,12,2,10
0,3,12,2,7
2001,3,0,1,12
1401,3,23,3,70
1305,3,0,1,3
1305,3,0,1,3
1502,3,0,1,41
1708,3,0,1,13
1606,3,0,1,9
1501,3,0,1,18
1506,3,0,1,41
1502,3,0,1,12
1007,3,0,1,17
1502,3,0,1,12
2001,3,0,1,9
1502,3,0,1,12
11,3,0,1,5
1708,3,0,1,12
1606,5,0,1,11
1501,3,0,1,8
1501,3,0,1,21
1501,3,0,1,10
1005,2,17,2,25
1501,3,0,1,7
1006,3,0,1,4
1306,3,0,1,19
1709,5,26,3,67
1503,3,0,1,33
1306,3,0,1,113
1101,3,0,1,8
1101,1,0,1,9
1506,3,0,1,36
1021,3,0,1,12
1501,3,0,1,19
1205,2,0,1,206
2004,3,0,1,1
1018,3,0,1,11
0,2,22,2,10
1501,3,0,1,7
1501,3,0,1,16
1006,3,0,1,45
1306,3,0,1,144
1005,5,0,1,14
1018,3,0,1,9
1306,3,0,1,23
0,1,24,2,14
4,3,0,1,18
1501,3,0,1,16
1006,3,0,1,48
1606,3,0,1,10
1006,5,0,1,21
2,3,0,1,25
1501,3,0,1,5
1006,1,0,1,65
1009,5,0,1,12
1205,1,0,1,128
1009,5,0,1,12
1606,5,0,1,13
2001,3,0,1,14
1306,3,0,1,22
1501,2,0,1,1
1714,3,23,3,38
1606,5,0,1,12
1503,3,0,1,90
1007,3,0,1,12
1002,1,0,1,56
1501,3,0,1,14
2001,3,0,1,21
1006,5,0,1,4
1502,3,0,1,12
1013,5,0,1,13
1502,3,0,1,12
1501,3,0,1,14
1502,3,0,1,17
1306,2,0,1,10
0,3,0,0,1
2,3,0,1,19
1502,3,0,1,12
1502,3,0,1,12
1205,3,0,1,18
1006,3,0,1,19
0,2,29,2,19
1306,3,0,1,16
1501,3,0,1,365
1306,3,0,1,16
1018,3,0,1,9
2001,3,0,1,13
1306,3,0,1,12
1502,3,0,1,12
1018,3,0,1,8
1502,3,0,1,12
2001,3,0,4,12
1002,3,0,1,23
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1709,3,0,1,8
2001,3,0,1,21
1306,3,0,1,12
1203,2,14,2,38
1019,3,0,1,4
1501,3,0,1,21
1306,1,0,1,113
1501,3,0,1,9
0,5,23,3,30
1502,3,0,1,12
1502,3,0,1,12
2,3,0,1,12
1501,3,0,1,4
1306,3,0,1,42
4,3,0,1,19
1715,3,22,3,37
1306,3,0,1,10
4,3,0,1,18
1502,3,0,1,12
0,3,12,2,7
1306,3,0,1,26
1012,5,0,1,13
10,3,0,1,10
1007,3,0,1,15
1306,3,0,1,26
1205,1,0,3,602
1503,2,0,1,229
1205,1,0,3,454
1205,1,0,3,307
1502,3,0,1,16
1502,3,0,1,51
1502,3,0,1,37
1011,3,0,1,5
1501,3,0,1,14
1506,3,0,1,8
1501,3,0,1,18
1709,3,0,1,11
1503,3,0,1,10
1007,3,0,1,18
1502,3,0,1,19
1306,3,0,1,19
1018,3,0,1,8
1708,3,0,1,13
1501,3,0,1,79
1702,5,27,3,60
1007,3,0,1,14
1501,3,0,1,38
9,3,0,1,19
1501,3,0,1,21
1012,3,0,1,17
1018,3,0,1,9
0,3,0,0,1
2001,3,0,1,20
1608,3,0,3,36
1005,3,0,1,17
1205,2,0,1,226
1502,3,0,1,17
1005,3,0,1,12
2,3,0,1,24
1306,3,0,1,49
0,5,28,2,1
1502,3,0,1,12
1501,3,0,1,34
1502,3,0,1,12
1502,3,0,1,12
1006,1,0,1,65
1306,3,0,1,50
1502,3,0,1,12
1006,1,0,1,65
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1306,3,0,1,4
1306,3,0,1,16
1306,3,0,1,76
1204,3,0,1,48
1204,3,0,1,48
1204,3,0,1,47
1802,3,0,1,9
1715,5,22,3,40
1502,3,0,1,12
1502,3,0,1,12
1501,3,0,1,6
10,3,0,1,19
1306,3,0,1,26
1306,3,0,1,19
1205,3,0,1,18
1018,3,0,1,9
1501,3,0,1,17
1501,3,0,1,11
1507,3,0,1,15
1701,3,0,1,1
1606,5,26,1,18
1306,3,0,3,31
2001,3,0,1,8
1501,3,0,1,18
1502,3,0,1,6
0,3,0,0,1
0,3,0,0,1
1205,3,0,1,41
1502,3,0,1,62
11,3,0,1,9
1606,3,0,1,11
1205,1,0,1,84
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,14
1006,3,0,1,53
1502,3,0,1,46
1501,3,0,1,14
11,3,0,1,8
1501,3,0,1,225
11,3,0,1,8
11,3,0,1,8
11,3,0,1,8
1801,3,0,3,43
1501,3,0,1,224
1502,3,0,1,18
1306,3,0,1,46
1306,3,0,1,15
1306,3,0,1,14
1012,3,0,1,12
1006,3,0,1,39
1501,5,0,1,9
1606,5,0,1,9
2001,3,0,1,20
1606,5,0,1,9
1009,5,0,1,11
1302,3,0,1,9
1003,3,0,1,14
0,4,28,2,1
1306,3,0,1,76
1012,3,0,1,38
0,4,28,2,1
0,4,28,2,1
0,4,28,2,1
1306,3,0,3,83
1,2,14,4,18
1501,3,0,1,228
1502,3,0,1,53
1201,3,0,3,112
1201,3,0,3,114
2001,3,0,1,19
1201,3,0,3,115
1018,3,0,1,9
1006,5,0,1,9
1018,3,0,1,9
1018,3,0,1,8
1701,5,26,3,46
1105,3,0,1,8
1501,3,0,1,12
0,3,0,0,1
1502,3,0,1,12
1501,3,0,1,9
1608,3,0,3,67
1501,3,0,1,228
1608,3,0,3,73
1006,3,0,1,6
1501,3,0,1,17
1501,3,0,1,14
1205,3,0,1,39
1501,3,0,1,14
1606,5,0,1,14
1005,5,0,1,12
0,4,28,2,2
1501,3,0,1,18
2001,3,0,4,12
2004,3,0,4,12
1709,3,0,1,10
1502,3,0,1,12
1501,3,0,1,17
1502,3,0,1,12
1306,3,0,1,18
2101,1,18,2,3
2101,1,18,2,3
1502,3,0,1,12
2006,1,30,2,3
1502,3,0,1,12
1,3,0,1,17
1803,1,30,2,3
1502,3,0,1,14
1013,5,0,1,42
1502,3,0,1,12
4,3,0,1,19
1606,3,0,1,13
1502,3,0,1,12
4,3,0,1,18
1606,5,0,1,9
1501,3,0,1,80
1401,5,0,1,11
1606,5,0,1,9
4,3,0,1,19
1501,3,0,1,18
1306,3,0,1,113
1502,3,0,1,12
1503,3,0,1,20
1306,3,0,1,71
1502,3,0,1,12
1007,3,0,1,17
2004,3,0,1,9
1007,5,0,1,15
2001,3,0,1,18
1501,3,0,1,42
1606,5,0,1,13
1606,5,0,1,13
1002,3,0,1,15
1205,3,0,1,65
2001,3,0,1,19
1018,3,0,1,8
1502,3,0,1,12
1502,3,0,1,20
1502,3,0,1,13
1002,5,0,1,10
1001,3,14,3,35
1306,3,0,1,76
2001,3,0,1,17
2001,3,0,1,20
0,3,0,0,1
1606,5,0,1,9
1002,3,0,1,14
1018,3,0,1,9
1502,3,0,1,12
1709,3,0,1,28
1003,3,0,1,60
1305,3,0,1,11
1002,3,0,1,13
1306,3,0,1,14
1502,3,0,1,20
1006,5,0,1,26
1205,2,0,1,226
1006,5,0,1,36
1502,3,0,1,14
1018,3,0,1,9
1018,3,0,1,9
1502,3,0,1,12
1501,3,0,1,18
1001,3,0,3,31
1018,3,0,1,9
1502,3,0,1,12
1502,3,0,1,25
2004,5,0,1,1
2001,3,0,1,13
0,3,0,0,1
1501,3,0,1,81
1018,3,0,1,17
1018,3,0,1,17
1506,3,0,3,63
1606,5,28,1,27
1205,3,0,1,65
1205,3,0,1,61
2001,3,0,1,46
1501,3,0,1,34
2004,2,0,1,17
1001,3,0,3,31
2001,3,0,1,21
1001,3,0,3,31
1501,3,0,1,16
1606,5,0,1,9
1502,3,0,1,12
1502,3,0,1,12
1606,5,0,1,9
1502,3,0,1,12
1502,3,0,1,14
1502,3,0,1,17
1002,5,0,1,41
1306,3,0,1,10
1012,5,0,1,22
0,1,0,3,4
1306,3,0,1,23
1606,5,0,1,9
1003,3,0,1,10
1401,3,22,3,39
1501,3,0,1,21
1006,3,0,1,93
1715,5,22,3,58
1501,3,0,1,11
1606,3,0,1,9
2001,3,0,1,11
1306,3,0,1,26
1002,3,0,1,40
1502,3,0,1,12
1306,3,0,1,26
1502,3,0,1,12
1502,3,0,1,12
1709,5,23,3,42
1801,3,0,1,7
1709,3,24,1,28
1205,3,0,1,270
1709,3,0,1,27
1606,3,0,3,11
1,3,0,1,22
1501,3,0,1,81
1002,5,0,1,13
1801,2,0,3,7
1005,3,0,1,42
1501,3,0,1,21
1801,2,0,3,8
1005,3,0,1,46
1005,3,0,1,50
1003,3,0,1,57
1501,3,0,1,19
1501,3,0,1,58
1,3,0,1,20
1,3,0,1,21
1001,3,0,1,37
1501,3,0,1,200
1018,3,0,1,9
1501,3,0,1,18
1018,3,0,1,9
1608,5,0,3,69
2001,3,0,1,14
1306,3,0,1,26
1001,3,0,1,37
2001,5,0,1,11
1502,3,0,1,14
1018,3,0,1,9
2001,3,0,1,18
1502,3,0,1,14
2001,3,0,1,20
1701,5,26,1,14
1009,5,0,1,2
1606,5,0,1,9
1005,3,0,1,18
1606,5,0,1,9
1009,5,0,1,22
2001,3,0,1,14
1501,3,26,3,32
1009,5,0,1,27
1501,3,0,1,83
1502,3,0,1,22
1306,3,0,1,23
1610,5,0,3,130
2001,3,0,1,17
1101,3,0,1,9
2001,3,0,4,12
2001,3,0,1,18
1005,5,0,1,14
2,3,0,1,17
1001,3,0,1,32
2001,3,0,1,20
2001,3,0,1,25
1001,3,0,1,32
1502,3,0,1,116
1502,3,0,1,12
1306,3,0,1,69
1501,3,0,1,19
1606,3,0,3,12
1501,3,0,1,17
1502,3,0,1,12
1606,5,0,1,11
1007,3,0,1,74
4,3,0,1,19
1709,3,0,1,14
1306,3,0,1,19
1805,5,0,1,2
1502,3,0,1,12
1702,5,26,3,13
1001,5,0,1,14
1003,3,0,1,13
1306,3,0,1,19
1502,3,0,1,12
1,3,0,1,8
1803,3,0,1,3
1502,3,0,1,12
1,3,0,1,18
1,3,0,1,18
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,14
0,4,12,2,8
1501,3,0,1,11
2001,3,0,1,20
1501,3,0,1,21
1501,3,0,1,4
1306,3,0,1,11
1003,5,0,1,15
1306,3,0,1,42
1003,5,0,1,15
1003,5,0,1,15
1003,5,0,1,13
1502,3,0,1,12
1306,3,0,1,42
2001,3,0,1,20
1501,3,0,1,14
1306,3,0,1,42
1306,3,0,1,42
1007,3,0,1,13
1205,3,0,1,20
1003,5,0,1,16
1609,5,0,3,1
1606,5,0,1,138
1502,3,0,1,12
1502,3,0,1,12
1804,2,0,1,7
1306,1,0,1,112
1502,3,0,1,14
1306,3,0,1,15
1501,3,0,1,23
0,3,0,2,8
1701,5,26,1,14
1306,3,0,1,8
1306,3,0,1,81
2001,3,0,1,21
1502,3,0,1,12
1502,3,0,1,12
0,5,26,3,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,14
1003,5,0,1,13
0,3,0,0,1
4,3,0,1,19
1501,3,0,1,70
1306,3,0,1,7
1501,5,0,1,9
1501,3,0,1,9
1501,3,0,1,11
1013,5,0,1,58
2006,3,0,1,12
1005,3,0,1,40
1501,3,0,1,7
1004,5,0,1,5
1,3,0,1,22
1205,3,0,1,37
1501,3,0,3,17
1502,3,0,1,12
1502,3,0,1,12
1202,3,0,1,955
1306,3,0,1,37
1604,3,0,3,9
1205,3,14,2,259
1501,3,0,1,18
2001,3,0,1,51
1306,3,0,1,7
1501,3,0,1,12
0,5,6,2,11
1306,3,0,1,15
2001,3,0,1,16
1007,3,0,1,14
1007,3,0,1,14
1018,3,0,1,9
0,5,6,2,9
1306,5,0,1,41
1018,3,0,1,9
1,3,0,1,20
1018,3,0,1,9
2001,3,0,1,19
1502,3,0,1,12
11,3,0,1,8
2004,3,0,1,19
11,3,0,1,8
11,3,0,1,8
11,3,0,1,8
1306,3,0,1,113
1709,5,25,3,32
1006,3,0,1,94
1502,3,0,1,15
2001,3,0,1,9
2004,3,0,1,8
1001,5,0,1,14
0,3,25,2,13
1306,3,0,1,76
1305,3,0,1,4
1002,5,0,1,7
1501,3,0,1,11
1606,2,0,1,12
1005,3,0,1,18
2001,3,0,1,28
1605,3,0,3,29
1502,3,0,1,75
1703,5,26,3,20
1502,3,0,1,12
1006,3,0,1,11
1501,3,0,1,15
1002,5,0,1,19
1002,5,0,1,16
1002,5,0,1,9
1306,3,0,1,180
1306,3,0,1,15
2001,3,0,1,21
1502,3,0,1,19
1501,3,0,1,17
2101,3,0,1,9
1502,3,0,1,52
1401,5,23,3,37
1502,3,0,1,93
4,3,0,1,19
1502,3,0,1,12
1306,3,0,1,16
2001,3,0,1,49
1306,3,0,1,112
1306,1,0,1,112
2001,3,0,1,16
1306,1,0,1,112
2001,3,0,1,53
2001,3,0,1,46
2001,3,0,1,18
1502,3,0,1,12
1306,3,0,1,85
1502,3,0,1,12
1606,5,0,1,13
2004,3,0,1,11
1606,5,0,1,10
11,3,0,1,59
1709,5,0,1,3
1306,3,0,1,19
1006,3,0,1,21
1306,3,0,1,26
1306,3,0,1,10
1501,3,0,1,16
2001,3,0,1,15
1501,3,0,1,6
4,3,0,1,19
1501,3,0,1,34
1306,3,0,1,74
1501,3,0,1,13
1502,3,0,1,19
4,3,0,1,20
1502,3,0,1,20
1002,5,0,1,10
2001,3,0,1,41
1709,5,0,1,2
1709,5,0,1,3
1702,5,26,3,40
1306,5,0,3,32
1501,3,0,1,34
1101,3,0,1,10
1306,3,0,1,26
1001,5,0,3,33
1715,5,22,3,40
1306,3,0,1,14
1805,3,0,1,3
1704,3,0,1,9
2001,3,0,1,19
2001,3,0,1,18
2001,3,0,1,18
2001,3,0,1,19
1306,3,0,1,14
2101,3,0,1,12
1501,3,0,1,15
1501,3,0,1,8
2001,3,0,1,16
1306,3,0,1,112
1,5,0,1,19
1306,3,0,1,14
1306,3,0,1,22
1306,3,0,1,56
1606,3,0,1,8
1501,3,0,1,17
4,3,0,1,19
1005,5,0,1,50
2004,3,0,1,20
1006,3,0,1,31
2001,3,0,1,15
1006,5,0,1,15
1006,3,0,1,40
1501,3,0,1,9
1006,3,0,1,40
1501,3,0,1,11
1501,3,0,1,15
1606,3,0,1,5
1606,3,0,1,5
2004,3,0,1,18
1306,3,0,1,112
2,3,0,1,13
2004,5,0,1,17
1205,3,0,1,26
1018,3,0,1,8
1305,3,0,1,7
1501,3,0,1,17
1018,3,0,1,8
1501,3,0,1,16
1502,3,0,1,10
2004,3,0,1,17
1018,3,0,1,8
1306,3,0,1,8
1018,3,0,1,8
1018,3,0,1,8
2001,3,0,1,13
1018,3,0,1,8
1502,3,0,1,13
1018,3,0,1,8
1018,3,0,1,9
1502,3,0,1,14
1502,3,0,1,14
1501,5,0,1,3
1007,3,0,1,1
1,3,0,1,18
1501,3,0,1,14
1501,3,0,1,14
1006,3,0,1,44
1306,3,0,1,36
2004,3,0,1,12
2001,3,0,1,17
2004,3,0,1,12
1502,3,0,1,16
1103,5,0,1,83
1709,5,0,1,2
1503,3,0,1,9
1306,3,0,1,112
0,3,0,0,1
1502,3,0,1,12
1502,3,0,1,17
1018,3,0,1,9
1007,3,0,1,11
1205,3,0,1,14
1005,3,0,1,19
1502,3,0,1,12
1502,3,0,1,15
1502,3,0,1,211
1306,3,0,1,25
1501,3,0,1,10
1006,3,0,1,39
1306,3,0,1,24
1306,3,0,1,10
2004,5,0,1,25
1501,1,0,1,11
1606,5,0,1,13
1101,3,0,1,46
1501,3,0,1,40
2001,3,0,1,40
1003,5,0,1,33
2001,3,0,1,17
1502,3,0,1,12
0,3,0,0,1
1015,5,0,1,6
1506,2,30,2,23
1706,3,0,1,16
1502,3,0,1,89
2001,3,0,1,9
1501,3,0,1,9
1805,3,0,1,9
1205,3,0,1,87
3,3,0,1,19
1501,3,0,1,31
1012,3,0,1,105
1502,3,0,1,21
1003,5,0,3,32
1305,3,0,1,11
1606,5,0,1,17
1501,3,0,3,313
1501,3,0,3,301
1501,3,0,1,9
1005,3,0,1,17
2001,3,0,1,20
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1205,1,0,1,185
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1006,5,0,1,9
1501,3,0,1,236
1306,2,0,1,77
1501,1,0,1,12
1502,3,0,1,18
1501,3,0,1,16
1005,3,0,1,185
0,2,30,2,4
1606,5,0,1,13
1003,5,0,1,170
2001,3,0,1,19
1501,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
2101,3,0,1,8
2004,3,0,1,17
1306,3,0,1,10
1306,3,0,1,10
1502,3,0,1,12
1502,3,0,1,12
1003,5,0,1,176
1502,3,0,1,12
1012,5,0,1,169
2001,3,0,1,17
1007,3,0,1,13
1012,5,0,1,24
1003,5,0,1,173
0,3,0,0,1
1501,3,0,1,6
1003,5,0,1,15
0,3,0,0,1
1005,2,0,1,171
0,3,0,0,1
1604,5,0,3,10
0,3,0,0,1
1003,5,0,1,171
1502,3,0,1,70
1101,3,0,1,10
0,3,0,0,1
1005,5,0,1,15
1305,3,0,1,3
0,2,26,2,15
1002,5,0,1,16
1006,5,0,1,116
1007,3,0,1,3
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1501,1,0,1,10
1501,3,29,2,4
1501,3,0,1,11
1306,3,0,1,80
1205,3,0,1,18
1501,3,0,1,16
2001,3,0,1,23
1007,3,0,1,17
1502,3,0,1,14
1501,3,0,1,75
1501,3,0,1,15
1606,5,0,1,10
1502,3,0,1,53
1502,3,0,1,15
2001,3,0,1,47
1606,5,0,1,14
1606,5,0,1,15
1201,5,0,1,12
1606,5,0,1,14
1606,3,0,1,11
1502,3,0,1,34
1502,3,0,1,20
1002,3,0,1,13
1501,3,0,1,83
1205,3,0,1,16
1501,3,0,1,57
1501,3,0,1,9
1205,3,0,1,261
1502,3,0,1,13
1502,3,0,1,12
1306,3,0,1,112
1,3,0,1,10
1306,3,0,1,54
2004,3,0,1,17
1006,2,0,1,11
1306,3,0,1,11
2001,3,0,1,42
1501,3,0,1,14
1205,3,0,1,15
1006,5,0,1,36
2001,3,0,1,51
1608,3,0,3,67
1502,3,0,1,17
1501,1,0,1,16
1006,5,0,1,26
1401,1,22,3,25
1501,3,0,1,13
1006,3,0,1,25
1018,3,0,1,9
1007,3,0,1,13
1501,3,0,1,10
1007,3,0,1,14
2001,3,0,1,16
1804,3,0,1,3
1501,3,0,1,82
1009,5,0,1,12
1016,3,0,1,20
1502,3,0,1,12
1502,3,0,1,14
1502,3,0,1,13
1007,3,0,1,3
1006,3,0,1,25
1502,3,0,1,17
1502,3,0,1,21
4,3,0,3,28
1006,3,0,1,36
2001,3,0,1,28
1006,3,0,1,36
1502,3,0,1,14
1006,3,0,1,25
1501,3,0,1,167
1006,5,0,1,26
1606,3,0,1,10
1306,3,0,1,112
0,2,1,0,6
1502,3,0,1,19
1502,3,0,1,12
1501,3,0,1,17
1501,3,0,1,17
1501,3,0,1,17
1306,3,0,1,112
1502,3,0,1,12
1502,3,0,1,19
1501,3,0,1,10
1306,3,0,1,72
1306,3,0,1,40
1501,3,0,1,14
2001,3,0,1,17
1012,1,0,1,324
1306,3,0,1,67
1606,3,26,1,22
1306,3,0,1,19
2001,3,0,1,24
1306,1,0,1,548
1002,3,0,1,13
1306,3,0,1,10
1002,3,0,1,12
0,3,0,2,134
1102,2,0,1,14
2001,3,0,1,15
0,2,0,2,4
1306,1,0,1,450
1306,1,0,1,453
1501,3,0,1,16
1306,1,0,1,23
1205,1,0,1,22
1502,3,0,1,13
1502,3,0,1,14
1502,3,0,1,14
1502,3,0,1,14
1501,1,0,1,10
9,3,0,1,19
1003,5,0,3,32
2001,3,0,1,28
1501,3,0,1,102
2001,3,0,1,20
1501,5,0,1,9
1501,5,0,1,9
2001,3,0,1,18
1105,3,0,1,21
1006,3,0,1,49
2001,3,0,1,22
1205,3,0,1,45
1501,5,0,1,9
2001,3,0,1,18
1,3,0,1,19
1701,5,26,3,37
1502,3,0,1,15
1002,3,0,1,13
1007,3,0,1,35
1502,3,0,1,12
1502,3,0,1,12
1505,3,0,1,10
1502,3,0,1,12
1008,5,0,1,14
1005,2,0,1,109
1009,2,0,1,108
1501,3,0,1,9
1501,5,0,1,9
1501,5,0,1,9
1501,5,0,1,9
1501,5,0,1,9
1605,3,0,1,17
1501,5,0,1,9
1306,3,0,1,82
1701,3,0,1,14
2001,3,0,1,6
1018,3,0,1,8
1502,3,0,1,18
1306,3,0,1,34
1501,3,0,1,16
1501,3,0,1,6
0,4,0,2,83
1501,5,0,1,15
2005,3,0,1,1
2001,3,0,1,16
2003,3,0,1,158
1701,5,0,1,8
1506,3,0,1,10
1306,3,0,1,26
1502,3,0,1,16
0,3,0,0,1
2001,3,0,1,22
1020,3,0,1,14
1204,2,0,1,42
1502,3,0,1,12
1502,3,0,1,20
1804,3,0,1,19
1502,3,0,1,17
1502,3,0,1,16
1205,2,0,1,436
1205,2,0,1,388
1502,3,0,1,12
1306,3,0,1,88
2001,3,0,1,43
1501,1,0,1,10
1501,1,0,1,12
2001,3,0,1,18
2001,3,0,1,14
1,3,0,1,19
2001,3,0,1,18
1305,3,0,1,8
1501,3,0,1,17
1002,3,0,1,12
1021,3,0,1,8
1002,3,0,1,12
1002,3,0,1,13
1306,3,0,1,17
1401,3,0,1,15
1501,3,0,1,18
2004,3,0,1,7
2001,3,0,1,29
1606,3,0,1,16
1501,5,0,1,14
1306,3,0,1,42
1306,3,0,1,42
1306,3,0,1,42
1306,3,0,1,84
1201,3,0,1,2
1005,3,0,1,15
1502,3,0,1,12
1501,4,29,2,10
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,21
1502,3,0,1,14
1502,3,0,1,12
1502,3,0,1,12
1306,3,0,1,33
1103,3,0,1,19
1306,2,0,1,41
1007,3,0,1,9
1606,5,0,1,13
1502,3,0,1,14
1501,2,0,1,10
1007,3,0,1,107
1502,3,0,1,15
1606,3,0,1,5
1606,3,0,1,4
1715,5,22,3,37
2006,3,0,1,17
1012,5,0,1,9
1502,3,0,1,33
1,3,0,1,21
4,3,0,1,18
1507,5,0,1,11
0,3,11,2,48
1701,5,0,1,11
2101,3,0,1,7
1306,3,0,1,24
1401,5,22,3,40
1007,1,0,1,1
0,3,28,2,11
1501,3,0,1,6
1205,3,0,1,23
1006,3,0,1,19
1006,3,0,1,17
1502,3,0,1,15
1502,3,0,1,11
1007,5,0,1,244
1502,3,0,1,11
1502,3,0,1,18
1501,3,0,1,14
1502,3,0,1,11
4,3,16,1,23
1006,5,0,1,23
1502,3,0,1,13
2004,3,0,1,13
1502,3,0,1,13
1804,5,0,1,15
1502,3,0,1,11
1006,3,0,1,23
2005,5,0,1,18
1502,3,0,1,10
1502,3,0,1,14
1502,3,0,1,76
1502,3,0,1,12
1006,3,0,1,23
1714,5,23,3,182
1006,3,0,1,23
1501,3,0,3,50
1006,3,0,1,23
1006,3,0,1,23
1006,3,0,1,22
1502,3,0,1,16
1502,3,0,1,8
1021,2,0,3,5
1709,3,0,1,22
1709,4,0,1,14
1,3,0,1,12
1205,3,0,1,18
1015,2,0,3,8
1306,3,0,1,26
2006,2,0,1,5
2005,5,0,1,4
1502,3,0,1,12
1501,3,0,1,24
1306,3,0,1,26
1501,3,0,1,25
1006,3,0,1,94
1501,3,0,1,9
1501,3,0,1,18
1501,3,0,1,22
1607,3,0,1,24
1501,3,0,1,18
1018,3,0,1,8
1502,3,0,1,11
1502,3,0,1,13
1007,3,0,1,13
2001,3,0,1,16
1005,5,0,1,11
1501,2,0,1,11
1501,5,0,1,9
1501,3,0,1,10
1502,3,0,1,12
1306,1,0,1,10
1605,5,0,3,16
0,5,28,2,2
0,5,28,2,1
1018,3,0,1,7
1501,3,0,1,19
2004,3,0,1,9
2001,3,0,1,28
1006,3,0,1,32
1018,3,0,1,10
1018,3,0,1,9
1306,3,0,1,9
1005,3,0,1,37
1005,5,0,1,37
1005,5,0,1,36
1502,3,0,1,12
1502,3,0,1,68
1306,1,0,1,113
1606,5,0,1,6
1502,3,0,1,12
2201,5,28,3,1
1501,5,0,1,9
1701,5,25,3,35
1501,3,0,1,18
1711,5,0,1,13
1,3,0,1,16
1006,5,0,1,34
1606,5,0,1,10
1006,5,0,1,33
1012,5,0,3,32
2001,3,0,1,22
1005,3,0,1,17
1005,3,0,1,17
2001,3,0,1,20
1306,3,0,1,22
1502,3,0,1,15
1306,1,0,1,74
1006,4,0,1,12
1709,3,0,3,16
1502,3,0,1,12
1306,3,0,1,42
1306,3,0,1,225
1501,3,0,1,19
1306,2,0,3,39
1007,3,0,1,2
1506,3,18,2,26
1501,1,0,1,12
1006,5,0,1,33
1101,3,0,1,9
1501,5,0,1,9
1502,3,0,1,14
1007,5,0,1,12
1306,3,0,1,17
1302,3,0,1,18
2101,3,0,1,12
1007,3,0,1,31
1501,3,0,1,8
2001,3,0,1,44
2101,2,0,1,14
1502,3,0,1,11
1502,3,0,1,13
1502,3,0,1,12
1305,3,0,1,6
1,3,0,1,19
1502,3,0,1,11
1606,5,0,1,13
1502,3,0,1,11
1502,3,0,1,11
1502,3,0,1,13
1805,2,0,1,4
1502,3,0,1,13
1501,3,0,1,13
1606,5,26,3,32
1203,3,0,1,29
1605,3,0,3,20
1605,3,0,3,24
1605,3,0,3,22
1605,3,0,3,22
1605,3,0,3,21
1502,5,0,1,18
1007,3,0,1,11
1306,3,0,1,26
1306,3,0,1,26
1007,3,0,1,54
1801,5,0,1,21
1019,3,0,1,17
1306,3,0,1,9
1306,1,0,1,450
1501,3,0,1,24
1501,1,0,1,12
1501,3,0,1,21
0,2,6,2,9
2001,3,0,1,13
1501,3,0,1,80
2001,3,0,1,18
1306,3,0,1,9
1701,3,0,3,57
1306,3,0,1,9
1305,3,0,1,8
0,5,0,0,1
1502,3,0,1,33
1502,3,0,1,13
2004,3,0,1,16
1201,3,0,1,4
1502,3,0,1,12
1502,3,0,1,12
1606,3,0,3,47
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,12
1502,3,0,1,14
1502,3,0,1,12
1502,3,0,1,31
1502,3,0,1,11
1502,3,0,1,9
1502,3,0,1,12
1502,3,0,1,11
1502,3,0,1,31
1502,3,0,1,30
1502,3,0,1,11
1502,3,0,1,12
1502,3,0,1,12
1103,5,0,1,311
2001,3,0,1,32
1502,3,0,1,31
1007,3,0,1,10
1005,3,0,1,269
1501,3,0,1,14
2001,3,0,1,20
2001,3,0,1,28
1306,3,0,1,112
1101,3,0,1,8
2001,3,0,1,49
1501,1,0,1,12
1502,3,0,1,12
1801,5,0,1,21
1801,5,0,1,21
2005,3,13,1,14
1502,3,0,1,12
1007,5,0,1,9
0,1,14,2,5
1502,3,0,1,12
1501,3,0,1,4
1502,3,0,1,12
1306,3,0,1,10
2001,3,0,1,18
1501,3,0,1,11
1501,3,0,1,16
1501,3,0,1,19
1502,3,0,1,12
1502,3,0,1,12
1506,3,0,1,18
1501,3,0,1,15
1502,3,0,1,82
2001,3,0,1,20
1306,3,0,1,10
1501,3,0,1,83
1501,3,0,1,10
1607,3,0,1,28
0,2,25,2,17
1501,3,0,1,82
1502,3,0,1,32
1501,3,0,1,19
1502,3,0,1,11
1506,2,0,1,11
1009,5,0,1,86
1502,3,0,1,22
1001,5,0,3,34
